CustomerID,credit_risk_score,credit_risk_band,MonthlyIncome,fraud_risk_score,fraud_risk_band,txn_count_1h,hybrid_risk_score,hybrid_risk_status
5237,50,Low Risk,6237.92,50,Low Risk,2.357142857142857,50.0,Moderate
5238,60,Low Risk,5120.523809523809,75,Low Risk,2.1914893617021276,67.5,Moderate
5239,60,Medium Risk,5459.7692307692305,65,Low Risk,2.4761904761904763,62.5,Moderate
5240,50,Low Risk,6504.529411764706,90,Low Risk,2.3666666666666667,70.0,Hypersensitive
5241,60,Medium Risk,4597.0,50,Low Risk,2.3260869565217392,55.0,Moderate
5242,50,Medium Risk,6702.884615384615,50,Low Risk,2.280701754385965,50.0,Moderate
5243,60,Low Risk,5616.941176470588,65,Low Risk,2.5833333333333335,62.5,Moderate
5244,60,Low Risk,5478.217391304348,50,Low Risk,2.259259259259259,55.0,Moderate
5245,60,Low Risk,5405.0526315789475,50,Low Risk,2.392857142857143,55.0,Moderate
5246,60,Low Risk,7136.055555555556,50,Low Risk,2.3333333333333335,55.0,Moderate
5247,60,Low Risk,6685.791666666667,50,Low Risk,2.207547169811321,55.0,Moderate
5248,60,Low Risk,6100.071428571428,60,Low Risk,2.3859649122807016,60.0,Moderate
5249,60,Low Risk,10316.24,90,Low Risk,2.2037037037037037,75.0,Hypersensitive
5250,60,Low Risk,5773.952380952381,90,Low Risk,2.022222222222222,75.0,Hypersensitive
5251,60,Low Risk,5853.473684210527,50,Low Risk,2.0,55.0,Moderate
5252,50,Medium Risk,5886.105263157895,65,Low Risk,2.819672131147541,57.5,Moderate
5253,60,Medium Risk,6398.478260869565,90,Low Risk,2.2115384615384617,75.0,Hypersensitive
5254,50,Low Risk,6812.25,65,Low Risk,2.116279069767442,57.5,Moderate
5255,50,Low Risk,6340.740740740741,75,Low Risk,2.2363636363636363,62.5,Moderate
5256,50,Low Risk,6207.826086956522,75,Low Risk,2.152542372881356,62.5,Moderate
5257,80,Low Risk,6206.444444444444,65,Low Risk,2.6226415094339623,72.5,Hypersensitive
5258,50,Low Risk,5838.75,90,Low Risk,2.148936170212766,70.0,Hypersensitive
5259,60,Medium Risk,5613.0,75,Low Risk,2.54,67.5,Moderate
5260,60,Low Risk,6463.2,65,Low Risk,2.796875,62.5,Moderate
5261,50,Low Risk,5476.30303030303,65,Low Risk,2.537037037037037,57.5,Moderate
5262,60,Low Risk,6649.272727272727,50,Low Risk,2.736842105263158,55.0,Moderate
5263,60,Low Risk,5814.380952380952,75,Low Risk,2.547945205479452,67.5,Moderate
5264,80,Low Risk,6515.409090909091,65,Low Risk,2.0,72.5,Hypersensitive
5265,50,Low Risk,8106.411764705882,65,Low Risk,2.1153846153846154,57.5,Moderate
5266,60,Low Risk,6576.192307692308,65,Low Risk,2.3035714285714284,62.5,Moderate
5267,60,Low Risk,6388.0,65,Low Risk,2.122448979591837,62.5,Moderate
5268,60,Low Risk,5980.137931034483,65,Low Risk,2.5344827586206895,62.5,Moderate
5269,60,Low Risk,4046.8636363636365,90,Low Risk,2.8550724637681157,75.0,Hypersensitive
5270,50,Low Risk,6886.84,50,Low Risk,2.4545454545454546,50.0,Moderate
5271,50,Low Risk,8314.833333333334,50,Low Risk,2.0869565217391304,50.0,Moderate
5272,60,Low Risk,7095.521739130435,50,Low Risk,2.357142857142857,55.0,Moderate
5273,60,Low Risk,7927.555555555556,65,Low Risk,2.4745762711864407,62.5,Moderate
5274,60,Low Risk,6903.64,65,Low Risk,1.9591836734693877,62.5,Moderate
5275,60,Low Risk,5854.5,55,Low Risk,2.0,57.5,Moderate
5276,60,Low Risk,6312.047619047619,50,Low Risk,2.6206896551724137,55.0,Moderate
5277,50,Low Risk,6403.8,90,Low Risk,2.640625,70.0,Hypersensitive
5278,60,Low Risk,6166.291666666667,50,Low Risk,2.859375,55.0,Moderate
5279,60,Low Risk,6446.681818181818,50,Low Risk,2.38,55.0,Moderate
5280,60,Low Risk,7421.7692307692305,50,Low Risk,2.480769230769231,55.0,Moderate
5281,60,Low Risk,6480.388888888889,50,Low Risk,2.2653061224489797,55.0,Moderate
5282,50,Low Risk,6036.227272727273,65,Low Risk,2.316666666666667,57.5,Moderate
5283,50,Low Risk,6370.166666666667,50,Low Risk,2.1538461538461537,50.0,Moderate
5284,50,Low Risk,5755.5,50,Low Risk,2.259259259259259,50.0,Moderate
5285,60,Low Risk,7312.894736842105,50,Low Risk,2.6491228070175437,55.0,Moderate
5286,60,Low Risk,5269.111111111111,50,Low Risk,2.573529411764706,55.0,Moderate
5287,60,Low Risk,4584.8421052631575,90,Low Risk,2.127659574468085,75.0,Hypersensitive
5288,50,Low Risk,6320.869565217391,65,Low Risk,2.526315789473684,57.5,Moderate
5289,60,Low Risk,8349.764705882353,65,Low Risk,2.192982456140351,62.5,Moderate
5290,50,Medium Risk,5551.764705882353,90,Low Risk,2.314814814814815,70.0,Hypersensitive
5291,50,Medium Risk,6799.375,65,Low Risk,2.5517241379310347,57.5,Moderate
5292,60,Medium Risk,5101.421052631579,90,Low Risk,2.5714285714285716,75.0,Hypersensitive
5293,50,Low Risk,5934.142857142857,55,Low Risk,2.303030303030303,52.5,Moderate
5294,60,Low Risk,6650.225806451613,60,Low Risk,2.5081967213114753,60.0,Moderate
5295,60,Low Risk,6210.5,75,Low Risk,2.5737704918032787,67.5,Moderate
5296,60,Low Risk,4170.363636363636,65,Low Risk,2.3260869565217392,62.5,Moderate
5297,50,Low Risk,6079.535714285715,50,Low Risk,2.6363636363636362,50.0,Moderate
5298,50,Low Risk,5817.1578947368425,65,Low Risk,3.08955223880597,57.5,Moderate
5299,50,Low Risk,6738.588235294118,75,Low Risk,2.1320754716981134,62.5,Moderate
5300,60,Low Risk,6418.631578947368,65,Low Risk,2.2264150943396226,62.5,Moderate
5301,50,Low Risk,5166.090909090909,75,Low Risk,2.8157894736842106,62.5,Moderate
5302,50,Low Risk,7426.592592592592,60,Low Risk,2.462962962962963,55.0,Moderate
5303,60,Low Risk,6931.066666666667,65,Medium Risk,2.7205882352941178,62.5,Moderate
5304,20,Low Risk,7465.857142857143,65,Low Risk,2.6984126984126986,42.5,Moderate
5305,50,Low Risk,6312.0,60,Low Risk,2.5172413793103448,55.0,Moderate
5306,30,Low Risk,5669.416666666667,75,Low Risk,2.076923076923077,52.5,Moderate
5307,60,Medium Risk,8154.4,50,Low Risk,2.4655172413793105,55.0,Moderate
5308,50,Low Risk,5356.625,65,Low Risk,2.9466666666666668,57.5,Moderate
5309,60,Low Risk,24821.083333333332,65,Low Risk,3.1095890410958904,62.5,Moderate
5310,50,Low Risk,6104.04347826087,50,Low Risk,2.1132075471698113,50.0,Moderate
5311,60,Low Risk,5983.090909090909,50,Low Risk,2.0526315789473686,55.0,Moderate
5312,60,Low Risk,4914.964285714285,90,Low Risk,2.4482758620689653,75.0,Hypersensitive
5313,50,Low Risk,6214.458333333333,65,Low Risk,2.557377049180328,57.5,Moderate
5314,60,Low Risk,5827.375,50,Low Risk,2.6470588235294117,55.0,Moderate
5315,60,Low Risk,7992.380952380952,90,Low Risk,2.267857142857143,75.0,Hypersensitive
5316,50,Low Risk,6137.851851851852,60,Medium Risk,2.559322033898305,55.0,Moderate
5317,60,Low Risk,8701.65,50,Low Risk,1.8936170212765957,55.0,Moderate
5318,50,Low Risk,5989.307692307692,65,Low Risk,2.566666666666667,57.5,Moderate
5319,60,Medium Risk,5159.227272727273,90,Low Risk,2.4098360655737703,75.0,Hypersensitive
5320,60,Medium Risk,5128.75,60,Low Risk,2.4545454545454546,60.0,Moderate
5321,60,Medium Risk,5101.545454545455,75,Low Risk,2.373134328358209,67.5,Moderate
5322,10,Low Risk,8278.583333333334,75,Low Risk,2.1372549019607843,42.5,Moderate
5323,80,Medium Risk,5677.925925925926,90,Low Risk,2.13953488372093,85.0,Hypersensitive
5324,50,Low Risk,5124.090909090909,90,Low Risk,2.3582089552238807,70.0,Hypersensitive
5325,60,Low Risk,5659.84,65,Low Risk,2.1132075471698113,62.5,Moderate
5326,60,Low Risk,6109.04,65,Low Risk,2.442622950819672,62.5,Moderate
5327,50,Medium Risk,6175.8421052631575,65,Low Risk,2.7301587301587302,57.5,Moderate
5328,60,Low Risk,5748.692307692308,75,Low Risk,2.156862745098039,67.5,Moderate
5329,60,Low Risk,5633.909090909091,60,Low Risk,2.5555555555555554,60.0,Moderate
5330,60,Low Risk,6794.36,75,Low Risk,2.4833333333333334,67.5,Moderate
5331,60,Medium Risk,8182.789473684211,50,Low Risk,2.4285714285714284,55.0,Moderate
5332,60,Low Risk,6144.55,50,Low Risk,2.453125,55.0,Moderate
5333,60,Medium Risk,8985.5,90,Low Risk,2.7818181818181817,75.0,Hypersensitive
5334,50,Low Risk,6894.222222222223,65,Low Risk,2.5714285714285716,57.5,Moderate
5335,60,Low Risk,5581.291666666667,65,Low Risk,2.4745762711864407,62.5,Moderate
5336,50,Low Risk,5013.533333333334,50,Low Risk,2.4038461538461537,50.0,Moderate
5337,50,Low Risk,4858.473684210527,50,Low Risk,2.926470588235294,50.0,Moderate
5338,60,Low Risk,5758.111111111111,50,Low Risk,2.389830508474576,55.0,Moderate
5339,60,Medium Risk,5249.36,90,Low Risk,2.306451612903226,75.0,Hypersensitive
5340,60,Low Risk,5789.7692307692305,60,Low Risk,2.769230769230769,60.0,Moderate
5341,60,Low Risk,6378.954545454545,75,Low Risk,2.2222222222222223,67.5,Moderate
5342,50,Medium Risk,6335.714285714285,50,Low Risk,2.375,50.0,Moderate
5343,60,Low Risk,6725.571428571428,65,Low Risk,2.3877551020408165,62.5,Moderate
5344,50,Low Risk,5204.5,65,Medium Risk,2.4,57.5,Moderate
5345,50,Low Risk,4825.75,50,Low Risk,2.627450980392157,50.0,Moderate
5346,50,Low Risk,4877.9375,65,Low Risk,2.0425531914893615,57.5,Moderate
5347,60,Low Risk,4962.384615384615,50,Low Risk,2.557377049180328,55.0,Moderate
5348,60,Low Risk,7238.5,50,Low Risk,1.9565217391304348,55.0,Moderate
5349,50,Low Risk,5665.727272727273,75,Low Risk,2.2711864406779663,62.5,Moderate
5350,50,Medium Risk,6379.8,75,Low Risk,2.0892857142857144,62.5,Moderate
5351,60,Low Risk,5666.1612903225805,90,Low Risk,2.4838709677419355,75.0,Hypersensitive
5352,60,Low Risk,9436.65,75,Low Risk,2.3859649122807016,67.5,Moderate
5353,60,Low Risk,6051.28,90,Low Risk,2.3870967741935485,75.0,Hypersensitive
5354,50,Low Risk,5988.806451612903,50,Low Risk,2.7941176470588234,50.0,Moderate
5355,50,Low Risk,5140.058823529412,50,Low Risk,2.061224489795918,50.0,Moderate
5356,60,Low Risk,6057.4,65,Low Risk,2.25,62.5,Moderate
5357,60,Medium Risk,6515.15,65,Low Risk,2.442622950819672,62.5,Moderate
5358,60,Low Risk,6270.454545454545,50,Low Risk,2.1458333333333335,55.0,Moderate
5359,50,Low Risk,4837.0,65,Low Risk,2.0416666666666665,57.5,Moderate
5360,50,Low Risk,9697.0,65,Low Risk,2.3035714285714284,57.5,Moderate
5361,60,Low Risk,7123.388888888889,75,Low Risk,2.018181818181818,67.5,Moderate
5362,60,Medium Risk,5689.333333333333,75,Low Risk,2.467741935483871,67.5,Moderate
5363,50,Low Risk,6829.0,50,Low Risk,2.3333333333333335,50.0,Moderate
5364,60,Medium Risk,6042.090909090909,65,Low Risk,2.1578947368421053,62.5,Moderate
5365,50,Low Risk,4780.764705882353,65,Low Risk,2.661764705882353,57.5,Moderate
5366,50,Medium Risk,6446.473684210527,65,Low Risk,1.872340425531915,57.5,Moderate
5367,60,Low Risk,6273.208333333333,50,Low Risk,2.490566037735849,55.0,Moderate
5368,50,Low Risk,5505.058823529412,75,Low Risk,2.9375,62.5,Moderate
5369,60,Low Risk,6314.894736842105,50,Low Risk,2.2203389830508473,55.0,Moderate
5370,60,Low Risk,6094.392857142857,60,Low Risk,2.259259259259259,60.0,Moderate
5371,50,Low Risk,9495.3,50,Low Risk,2.5606060606060606,50.0,Moderate
5372,50,Low Risk,6346.384615384615,50,Low Risk,2.176470588235294,50.0,Moderate
5373,60,Low Risk,6333.518518518518,55,Low Risk,2.819672131147541,57.5,Moderate
5374,50,Medium Risk,6576.5,50,Low Risk,2.0576923076923075,50.0,Moderate
5375,60,Low Risk,4710.625,50,Low Risk,2.641509433962264,55.0,Moderate
5376,70,Low Risk,6759.047619047619,65,Low Risk,2.1666666666666665,67.5,Moderate
5377,50,Low Risk,7929.954545454545,75,Low Risk,2.586206896551724,62.5,Moderate
5378,60,Low Risk,7139.25,65,Low Risk,2.45,62.5,Moderate
5379,50,Medium Risk,6058.166666666667,50,Low Risk,2.440677966101695,50.0,Moderate
5380,50,Low Risk,5230.2692307692305,60,Low Risk,2.8,55.0,Moderate
5381,60,Low Risk,7265.714285714285,50,Medium Risk,2.870967741935484,55.0,Moderate
5382,50,Low Risk,6057.263157894737,50,Low Risk,2.557142857142857,50.0,Moderate
5383,50,Low Risk,6819.9,75,Low Risk,2.3220338983050848,62.5,Moderate
5384,60,Medium Risk,5335.5625,90,Low Risk,2.433333333333333,75.0,Hypersensitive
5385,50,Medium Risk,7602.4375,75,Low Risk,2.8656716417910446,62.5,Moderate
5386,60,Medium Risk,5820.705882352941,90,Low Risk,2.413793103448276,75.0,Hypersensitive
5387,60,Medium Risk,5827.0526315789475,65,Low Risk,2.406779661016949,62.5,Moderate
5388,60,Low Risk,6700.952380952381,90,Low Risk,2.061224489795918,75.0,Hypersensitive
5389,50,Low Risk,5371.565217391304,65,Low Risk,2.2758620689655173,57.5,Moderate
5390,50,Low Risk,7038.777777777777,50,Low Risk,2.4074074074074074,50.0,Moderate
5391,50,Low Risk,5989.875,50,Low Risk,2.646153846153846,50.0,Moderate
5392,10,Low Risk,6412.133333333333,65,Low Risk,2.3559322033898304,37.5,Standard
5393,60,Low Risk,8214.777777777777,65,Low Risk,2.4074074074074074,62.5,Moderate
5394,60,Low Risk,9740.9375,90,Low Risk,2.4285714285714284,75.0,Hypersensitive
5395,50,Low Risk,6410.388888888889,50,Low Risk,3.0,50.0,Moderate
5396,60,Low Risk,6839.142857142857,65,Low Risk,2.8309859154929575,62.5,Moderate
5397,60,Low Risk,6541.444444444444,50,Low Risk,2.338709677419355,55.0,Moderate
5398,60,Low Risk,6755.090909090909,50,Low Risk,2.65,55.0,Moderate
5399,50,Low Risk,6806.083333333333,65,Low Risk,2.230769230769231,57.5,Moderate
5400,60,Low Risk,6834.695652173913,75,Low Risk,2.591549295774648,67.5,Moderate
5401,50,Low Risk,6123.75,50,Low Risk,2.515151515151515,50.0,Moderate
5402,60,Low Risk,6198.5,50,Low Risk,2.309090909090909,55.0,Moderate
5403,50,Low Risk,5816.565217391304,90,Low Risk,2.381818181818182,70.0,Hypersensitive
5404,50,Low Risk,6384.384615384615,65,Low Risk,2.3389830508474576,57.5,Moderate
5405,60,Low Risk,4921.636363636364,55,Low Risk,2.2419354838709675,57.5,Moderate
5406,50,Low Risk,6226.916666666667,75,Low Risk,3.073529411764706,62.5,Moderate
5407,50,Low Risk,5762.777777777777,65,Low Risk,2.787878787878788,57.5,Moderate
5408,50,Low Risk,5806.0,50,Low Risk,2.2264150943396226,50.0,Moderate
5409,50,Low Risk,5688.041666666667,75,Low Risk,2.5762711864406778,62.5,Moderate
5410,60,Low Risk,5945.45,90,Low Risk,2.0,75.0,Hypersensitive
5411,70,Low Risk,7900.208333333333,50,Low Risk,2.607142857142857,60.0,Moderate
5412,60,Low Risk,5910.0,65,Low Risk,2.3859649122807016,62.5,Moderate
5413,70,Low Risk,6544.761904761905,65,Low Risk,2.4464285714285716,67.5,Moderate
5414,10,Low Risk,5536.272727272727,65,Low Risk,3.1818181818181817,37.5,Standard
5415,60,Low Risk,5884.333333333333,50,Low Risk,2.4909090909090907,55.0,Moderate
5416,50,Low Risk,7304.238095238095,50,Low Risk,2.30188679245283,50.0,Moderate
5417,60,Low Risk,4252.333333333333,65,Low Risk,1.9268292682926829,62.5,Moderate
5418,50,Low Risk,6395.181818181818,65,Low Risk,2.4915254237288136,57.5,Moderate
5419,60,Low Risk,20094.9375,75,Low Risk,2.381818181818182,67.5,Moderate
5420,60,Low Risk,5773.7037037037035,90,Low Risk,2.34375,75.0,Hypersensitive
5421,60,Medium Risk,7344.3125,65,Low Risk,2.3653846153846154,62.5,Moderate
5422,60,Low Risk,7141.047619047619,50,Low Risk,2.186046511627907,55.0,Moderate
5423,60,Low Risk,6476.444444444444,50,Low Risk,2.462962962962963,55.0,Moderate
5424,60,Low Risk,5223.535714285715,90,Low Risk,2.596774193548387,75.0,Hypersensitive
5425,60,Low Risk,5793.875,75,Low Risk,2.32,67.5,Moderate
5426,60,Low Risk,5852.125,75,Low Risk,2.28,67.5,Moderate
5427,10,Low Risk,5871.0526315789475,75,Low Risk,2.656716417910448,42.5,Moderate
5428,60,Low Risk,6775.125,50,Low Risk,2.75,55.0,Moderate
5429,60,Medium Risk,5117.5,75,Low Risk,2.634920634920635,67.5,Moderate
5430,50,Medium Risk,8435.066666666668,90,Low Risk,2.6440677966101696,70.0,Hypersensitive
5431,60,Medium Risk,6397.290322580645,75,Low Risk,2.4833333333333334,67.5,Moderate
5432,60,Low Risk,7338.5,65,Low Risk,2.6865671641791047,62.5,Moderate
5433,50,Low Risk,7082.5,65,Low Risk,2.4035087719298245,57.5,Moderate
5434,50,Low Risk,6054.631578947368,50,Low Risk,2.239130434782609,50.0,Moderate
5435,60,Medium Risk,5131.321428571428,75,Low Risk,2.3442622950819674,67.5,Moderate
5436,60,Low Risk,6594.64705882353,50,Low Risk,2.4029850746268657,55.0,Moderate
5437,50,Low Risk,5877.411764705882,60,Low Risk,2.578125,55.0,Moderate
5438,60,Low Risk,7678.238095238095,75,Low Risk,2.65625,67.5,Moderate
5439,60,Medium Risk,6436.4375,90,Low Risk,2.466666666666667,75.0,Hypersensitive
5440,60,Low Risk,5833.909090909091,65,Low Risk,2.125,62.5,Moderate
5441,50,Low Risk,5318.333333333333,65,Low Risk,2.5892857142857144,57.5,Moderate
5442,50,Low Risk,7730.125,50,Low Risk,2.559322033898305,50.0,Moderate
5443,60,Medium Risk,5567.0,65,Low Risk,2.5873015873015874,62.5,Moderate
5444,60,Low Risk,8182.0,60,Low Risk,2.2264150943396226,60.0,Moderate
5445,50,Low Risk,6524.636363636364,75,Low Risk,2.4285714285714284,62.5,Moderate
5446,60,Low Risk,6310.115384615385,90,Low Risk,2.4655172413793105,75.0,Hypersensitive
5447,60,Low Risk,6996.727272727273,65,Medium Risk,2.3728813559322033,62.5,Moderate
5448,50,Low Risk,7112.055555555556,90,Low Risk,2.96875,70.0,Hypersensitive
5449,50,Low Risk,5374.714285714285,75,Low Risk,2.4153846153846152,62.5,Moderate
5450,50,Low Risk,4724.0952380952385,65,Low Risk,2.5,57.5,Moderate
5451,50,Low Risk,6597.5,50,Low Risk,2.4193548387096775,50.0,Moderate
5452,60,Low Risk,6065.586206896552,65,Low Risk,2.7384615384615385,62.5,Moderate
5453,50,Low Risk,6091.625,65,Low Risk,2.8333333333333335,57.5,Moderate
5454,60,Low Risk,6529.666666666667,50,Low Risk,2.0416666666666665,55.0,Moderate
5455,60,Low Risk,5732.090909090909,65,Low Risk,2.2222222222222223,62.5,Moderate
5456,10,Low Risk,6123.444444444444,75,Low Risk,2.7704918032786887,42.5,Moderate
5457,50,Low Risk,6011.380952380952,65,Low Risk,2.1020408163265305,57.5,Moderate
5458,10,Low Risk,6072.428571428572,75,Low Risk,2.5294117647058822,42.5,Moderate
5459,50,Low Risk,10001.392857142857,50,Low Risk,2.2,50.0,Moderate
5460,60,Low Risk,7542.090909090909,50,Low Risk,2.0961538461538463,55.0,Moderate
5461,60,Low Risk,7023.941176470588,90,Low Risk,2.9166666666666665,75.0,Hypersensitive
5462,60,Low Risk,6020.65,50,Low Risk,2.245614035087719,55.0,Moderate
5463,50,Low Risk,5607.291666666667,90,Low Risk,2.948051948051948,70.0,Hypersensitive
5464,60,Medium Risk,4854.363636363636,65,Low Risk,2.23728813559322,62.5,Moderate
5465,50,Low Risk,7020.25,65,Low Risk,2.2708333333333335,57.5,Moderate
5466,60,Low Risk,6077.736842105263,90,Low Risk,2.709090909090909,75.0,Hypersensitive
5467,60,Low Risk,5710.4,50,Low Risk,2.6323529411764706,55.0,Moderate
5468,50,Low Risk,6483.619047619048,50,Low Risk,2.2857142857142856,50.0,Moderate
5469,50,Low Risk,6819.65,75,Low Risk,2.0444444444444443,62.5,Moderate
5470,50,Low Risk,6808.285714285715,75,Low Risk,2.610169491525424,62.5,Moderate
5471,60,Low Risk,5264.363636363636,60,Low Risk,2.5344827586206895,60.0,Moderate
5472,50,Low Risk,5301.217391304348,50,Low Risk,2.6666666666666665,50.0,Moderate
5473,60,Low Risk,5289.227272727273,75,Low Risk,2.7288135593220337,67.5,Moderate
5474,50,Low Risk,5559.962962962963,75,Low Risk,2.58974358974359,62.5,Moderate
5475,50,Medium Risk,5486.428571428572,65,Low Risk,2.5454545454545454,57.5,Moderate
5476,50,Low Risk,5193.857142857143,65,Low Risk,2.6176470588235294,57.5,Moderate
5477,60,Low Risk,8101.862068965517,65,Low Risk,2.1,62.5,Moderate
5478,60,Low Risk,12131.526315789473,55,Low Risk,2.2,57.5,Moderate
5479,60,Medium Risk,7580.428571428572,90,Low Risk,2.4918032786885247,75.0,Hypersensitive
5480,60,Low Risk,4237.64,75,Low Risk,2.142857142857143,67.5,Moderate
5481,60,Low Risk,6801.727272727273,65,Low Risk,2.4727272727272727,62.5,Moderate
5482,60,Medium Risk,6394.789473684211,50,Low Risk,2.4444444444444446,55.0,Moderate
5483,50,Medium Risk,6614.6,90,Low Risk,2.5833333333333335,70.0,Hypersensitive
5484,50,Low Risk,5668.666666666667,75,Low Risk,2.7096774193548385,62.5,Moderate
5485,60,Low Risk,5377.636363636364,65,Low Risk,2.4107142857142856,62.5,Moderate
5486,60,Medium Risk,6307.411764705882,50,Low Risk,2.4745762711864407,55.0,Moderate
5487,50,Low Risk,5914.727272727273,65,Low Risk,2.3968253968253967,57.5,Moderate
5488,60,Low Risk,6430.684210526316,50,Low Risk,2.3469387755102042,55.0,Moderate
5489,60,Low Risk,7105.380952380952,65,Low Risk,2.5714285714285716,62.5,Moderate
5490,60,Medium Risk,7366.130434782609,60,Low Risk,2.2295081967213113,60.0,Moderate
5491,50,Low Risk,5422.333333333333,65,Low Risk,2.28125,57.5,Moderate
5492,70,Low Risk,6666.791666666667,60,Low Risk,2.4655172413793105,65.0,Moderate
5493,50,Low Risk,5230.6,65,Low Risk,2.269230769230769,57.5,Moderate
5494,70,Low Risk,6166.322580645161,90,Low Risk,2.739130434782609,80.0,Hypersensitive
5495,50,Low Risk,7158.944444444444,65,Low Risk,2.2884615384615383,57.5,Moderate
5496,60,Low Risk,6047.52,50,Low Risk,2.2,55.0,Moderate
5497,60,Medium Risk,5452.083333333333,65,Low Risk,2.3230769230769233,62.5,Moderate
5498,50,Low Risk,4866.166666666667,90,Low Risk,2.3389830508474576,70.0,Hypersensitive
5499,70,Low Risk,6868.1578947368425,50,Low Risk,2.4035087719298245,60.0,Moderate
5500,50,Low Risk,5798.95,50,Low Risk,2.3076923076923075,50.0,Moderate
5501,60,Low Risk,6918.03125,60,Low Risk,2.25,60.0,Moderate
5502,50,Low Risk,7000.038461538462,65,Low Risk,2.1964285714285716,57.5,Moderate
5503,70,Low Risk,7078.55,65,Low Risk,2.6984126984126986,67.5,Moderate
5504,60,Low Risk,5735.0,90,Low Risk,2.2745098039215685,75.0,Hypersensitive
5505,50,Medium Risk,6584.5,60,Low Risk,2.5,55.0,Moderate
5506,50,Low Risk,5289.666666666667,65,Low Risk,2.8771929824561404,57.5,Moderate
5507,50,Low Risk,6102.576923076923,50,Low Risk,2.8095238095238093,50.0,Moderate
5508,50,Low Risk,4974.473684210527,65,Low Risk,2.22,57.5,Moderate
5509,60,Low Risk,6791.0,65,Low Risk,2.4693877551020407,62.5,Moderate
5510,50,Low Risk,6667.0,75,Low Risk,2.6527777777777777,62.5,Moderate
5511,60,Low Risk,6976.25,50,Low Risk,2.2363636363636363,55.0,Moderate
5512,60,Low Risk,6997.967741935484,65,Low Risk,2.245614035087719,62.5,Moderate
5513,50,Low Risk,6515.944444444444,75,Low Risk,2.466666666666667,62.5,Moderate
5514,60,Low Risk,6665.185185185185,50,Low Risk,2.423076923076923,55.0,Moderate
5515,60,Low Risk,6297.619047619048,75,Low Risk,2.5357142857142856,67.5,Moderate
5516,50,Low Risk,8637.421052631578,65,Low Risk,2.4915254237288136,57.5,Moderate
5517,50,Low Risk,6425.666666666667,90,Low Risk,2.5892857142857144,70.0,Hypersensitive
5518,60,Low Risk,6314.625,50,Low Risk,2.6857142857142855,55.0,Moderate
5519,60,Low Risk,7587.823529411765,90,Low Risk,2.276595744680851,75.0,Hypersensitive
5520,60,Low Risk,6332.05,65,Low Risk,2.418181818181818,62.5,Moderate
5521,60,Low Risk,7420.291666666667,50,Low Risk,1.851063829787234,55.0,Moderate
5522,60,Low Risk,5846.105263157895,60,Low Risk,2.7027027027027026,60.0,Moderate
5523,50,Low Risk,5347.291666666667,65,Low Risk,2.5892857142857144,57.5,Moderate
5524,60,Low Risk,6601.375,75,Low Risk,2.269230769230769,67.5,Moderate
5525,60,Low Risk,10353.1,65,Low Risk,2.9107142857142856,62.5,Moderate
5526,50,Low Risk,7294.72,65,Low Risk,2.8636363636363638,57.5,Moderate
5527,70,Low Risk,5402.08,65,Low Risk,2.4814814814814814,67.5,Moderate
5528,50,Low Risk,7699.0,55,Low Risk,2.6964285714285716,52.5,Moderate
5529,50,Low Risk,8552.653846153846,65,Low Risk,2.7254901960784315,57.5,Moderate
5530,50,Low Risk,5651.217391304348,75,Low Risk,2.5925925925925926,62.5,Moderate
5531,60,Low Risk,5352.857142857143,90,Low Risk,2.25,75.0,Hypersensitive
5532,50,Low Risk,5331.692307692308,90,Low Risk,3.057142857142857,70.0,Hypersensitive
5533,60,Low Risk,6771.206896551724,90,Low Risk,2.606060606060606,75.0,Hypersensitive
5534,60,Medium Risk,7461.705882352941,75,Low Risk,1.9482758620689655,67.5,Moderate
5535,50,Low Risk,5822.615384615385,75,Low Risk,2.65,62.5,Moderate
5536,50,Low Risk,4880.0952380952385,90,Low Risk,2.590909090909091,70.0,Hypersensitive
5537,50,Medium Risk,7485.8421052631575,50,Low Risk,2.5606060606060606,50.0,Moderate
5538,50,Low Risk,6238.818181818182,50,Low Risk,2.5396825396825395,50.0,Moderate
5539,50,Low Risk,7272.875,50,Low Risk,2.3773584905660377,50.0,Moderate
5540,50,Low Risk,6040.411764705882,50,Low Risk,2.08,50.0,Moderate
5541,50,Low Risk,5673.086956521739,50,Low Risk,2.8392857142857144,50.0,Moderate
5542,70,Low Risk,6217.521739130435,65,Low Risk,2.6226415094339623,67.5,Moderate
5543,60,Low Risk,8912.863636363636,50,Low Risk,1.825,55.0,Moderate
5544,60,Low Risk,6345.368421052632,90,Low Risk,2.3442622950819674,75.0,Hypersensitive
5545,70,Low Risk,5364.086956521739,65,Low Risk,2.676470588235294,67.5,Moderate
5546,50,Medium Risk,6235.2307692307695,65,Low Risk,2.3157894736842106,57.5,Moderate
5547,70,Low Risk,6058.117647058823,65,Low Risk,2.108695652173913,67.5,Moderate
5548,60,Low Risk,6243.235294117647,75,Low Risk,2.515625,67.5,Moderate
5549,60,Low Risk,6043.764705882353,90,Low Risk,2.578125,75.0,Hypersensitive
5550,50,Low Risk,5759.136363636364,65,Low Risk,2.5,57.5,Moderate
5551,60,Low Risk,5151.222222222223,50,Low Risk,2.125,55.0,Moderate
5552,60,Medium Risk,5950.0,75,Low Risk,2.619047619047619,67.5,Moderate
5553,50,Low Risk,5539.48,50,Low Risk,2.0833333333333335,50.0,Moderate
